task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	source_execution_table	source_execution_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	field_pair_id	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	legacy_comparator	known_n1201_gate_exception	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	parameter_role	parameter	parameter_sha256	temperature_file	temperature_file_sha256	temperature_role	dust_role	optical_coverage_role	direct_scoring_role	task_workdir	task_row_sha256
22	field_pilot	52001	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	004a066982db005ca3a789c1e17279ca8be14991ce71a05934aff7de29e1becd			3.0764795490679795	25	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0749247259775636	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node00.lambda	540aaf71ff5aa769254fdac60769cd5207d108bf03ac4bda30c107ea674e2694	s52001_logical_target_h2o_3um_v3_w006_n00	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t022_expanded_n2401_h2o_3um_v3_w006_n00_s52001	e846dc3320965da10a072c23bbed3e35c0cb2f2476cb819bee8ee9ad7ee1084d
23	field_pilot	52001	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	a4793ff3fcd8d8e3fd0ada1e94a62ad97a68a0951dc172fdb6f9b1fdd1848872			3.0764795490679795	26	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0757416908330226	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node01.lambda	a9ad385155cf7108cfe2826e50f4a79066a845fc381755296a3acbb5982b4e2b	s52001_logical_target_h2o_3um_v3_w006_n01	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t023_expanded_n2401_h2o_3um_v3_w006_n01_s52001	c1c1122f693d7a77d38ca1550e0c67b069bec6f9c98ef6fff0ad29bd297ea47f
24	field_pilot	52001	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	2cc093809e70c4e77232f365a7f4d89ee53d9c5dd9799984dc81bed364faca58			3.0764795490679795	27	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0764795490679795	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node02.lambda	ccda11e0440c3d2374e801ae505d1627e1529bc086bd9713d80ef5869fa4f24e	s52001_logical_target_h2o_3um_v3_w006_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t024_expanded_n2401_h2o_3um_v3_w006_n02_s52001	61742a722d8628f0885bc78634b5647d4f462136f3babfd4517f3374dd7ce04c
25	field_pilot	52001	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	e459a139569d4ee8cb624870710d06b116b3c2e96cd7acd7ccb2bfc8524774aa			3.0764795490679795	28	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0772175843122009	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node03.lambda	046a3feec39160659a011b17fa1ff833439b5ae55f1474bc49cc04a7e03b9ab5	s52001_logical_target_h2o_3um_v3_w006_n03	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t025_expanded_n2401_h2o_3um_v3_w006_n03_s52001	07155839d18d1e69ea50b1a1e51c3d26ab703f15fac4868e31483d8c637776c8
26	field_pilot	52001	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	67272680c0f1525635170018329acacc6fc62d5d179ab1b314a2213fa5732201			3.0764795490679795	29	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0780351583483214	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node04.lambda	aca6087756645b6fb996c8799536f2e3d3c1900b5324313521836f7b13d8061e	s52001_logical_target_h2o_3um_v3_w006_n04	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t026_expanded_n2401_h2o_3um_v3_w006_n04_s52001	68d62ffe5335c4685c8cb62e2f8e0546ca784d038c1a2464a68096565d4ab97e
27	field_pilot	52001	continuum_support	h2o_continuum_blue_q20		h2o_continuum_blue_q20	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	cf78524a52bff46c783b6daa34e429ecc7b565780603d8706b22ff47608426cc			2.5747747777204344	2	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.5747747777204344	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_blue_q20/node02.lambda	3f2e21b1cee344aa246cbd4a5236c60c2d928c11e1bae94709d4cc6a5fab49c3	s52001_continuum_support_h2o_continuum_blue_q20_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t027_expanded_n2401_h2o_continuum_blue_q20_n02_s52001	00bc95d240f8e18f30d574de032a80869f8312355b5d556aed3c0b57be81851b
28	field_pilot	52001	continuum_support	h2o_continuum_blue_q50		h2o_continuum_blue_q50	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	805de01f55f335c3c38b14f88d0bbdc3abbf81db2fc5cf90b9f3cdcee3efef45			2.6122960249124896	7	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6122960249124896	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_blue_q50/node02.lambda	0e84cf42d019b3ce7e6fc4b3a1dcf0b0a714d3cf2c881c3522bad8daa6144c6a	s52001_continuum_support_h2o_continuum_blue_q50_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t028_expanded_n2401_h2o_continuum_blue_q50_n02_s52001	703fa0f064fd78bb444bb10255702e7a107c73f0fce4fa45a9affb87010806be
29	field_pilot	52001	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	893bb333938fd1da7d2a260030fba579f5baa119dcd31caf5c803dadb4573796			2.649991809092044	12	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.649991809092044	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_blue_q80/node02.lambda	e1c7b3832787a15afc6d4999881341ec18cfc666e70d3224d5b183584b95f689	s52001_continuum_support_h2o_continuum_blue_q80_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t029_expanded_n2401_h2o_continuum_blue_q80_n02_s52001	b850aac73ff94ea98231ed417b56ac7eb6dba2b7aaae041170b317e23fb730bb
30	field_pilot	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	d187e663a6dde07bff9f6652e8498f09c0dff8f6b02d93bb44b01a4a963bfa3f			3.549182441347746	17	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.549182441347746	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_red_q20/node02.lambda	8357429de9ad63cd1f793ad6f75351717c66ee992861eebebcddda0c2e0e0c6c	s52001_continuum_support_h2o_continuum_red_q20_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t030_expanded_n2401_h2o_continuum_red_q20_n02_s52001	4523094b2381de7df6b4b3884da22f546f7c320d5b9033f6ec403841245dc18a
31	field_pilot	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	0c12ceff0a9cceec18551b835b18d1efb88f1220a11c5efa034c826745f3ce84			3.5744323010028149	22	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5744323010028149	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_red_q50/node02.lambda	6e1d7a4449544f7c599611a3f686861c29391687e12a2d6688b12a50c3dd67df	s52001_continuum_support_h2o_continuum_red_q50_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t031_expanded_n2401_h2o_continuum_red_q50_n02_s52001	a0c4866269c690aa887d334a9b6bb21f2c8c55c109a1575aea8d84648691f825
32	field_pilot	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c9ffa67f5fdea62a3080b12357ed271905801e50652d17765e53b184c008c766			3.5984826141459596	27	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5984826141459596	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_red_q80/node02.lambda	645496d95c1925661b52f0374a539587284eeb93f2c69c6c91d5d1d4f0d9c2cf	s52001_continuum_support_h2o_continuum_red_q80_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t032_expanded_n2401_h2o_continuum_red_q80_n02_s52001	35c86b0a83f42710df99bd014227620ac98845ec535eb9545493b9ec32568d5b
33	field_pilot	52002	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	004a066982db005ca3a789c1e17279ca8be14991ce71a05934aff7de29e1becd			3.0764795490679795	25	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0749247259775636	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node00.lambda	540aaf71ff5aa769254fdac60769cd5207d108bf03ac4bda30c107ea674e2694	s52002_logical_target_h2o_3um_v3_w006_n00	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t033_expanded_n2401_h2o_3um_v3_w006_n00_s52002	e0df24fa899d7a598eeeda63c2b4a08bac74fc82a920fff32e2baffd3b4d858e
